id,code,short_name,full_name,country,date1,date2,url
rail_company_4012,4012,,,AT,10/10/2018,12/10/2018,https://www.railcargowagon.at
rail_company_4013,4013,,,AT,10/10/2018,12/10/2018,https://www.bahntechnik.com
rail_company_4014,4014,,,AT,10/10/2018,12/10/2018,
rail_company_4015,4015,,,AT,10/10/2018,12/10/2018,https://www.s4you.at
rail_company_4016,4016,,,AT,10/10/2018,12/10/2018,https://www.swietelsky.at
rail_company_4017,4017,,,AT,10/10/2018,12/10/2018,www.twentyone21.eu
rail_company_4018,4018,,,AT,10/10/2018,12/10/2018,https://www.vtg.de
rail_company_4019,4019,,,AT,10/10/2018,12/10/2018,https://www.wwg.co.at
rail_company_4020,4020,,,BE,10/10/2018,12/10/2018,https://www.interferryboats.be
rail_company_4021,4021,,,BE,10/10/2018,12/10/2018,https://www.rtb-cargo.com
rail_company_4022,4022,,,BG,10/10/2018,12/10/2018,https://www.bulmarket.bg
rail_company_4023,4023,,,CH,10/10/2018,12/10/2018,https://www.actsag.ch
rail_company_4024,4024,,,CH,10/10/2018,12/10/2018,https://www.eav.admin.ch/alcosuisse/?lang=en
rail_company_4025,4025,,,CH,10/10/2018,12/10/2018,https://www.brenntag.ch
rail_company_4026,4026,,,CH,10/10/2018,12/10/2018,https://www.carbagas.ch
rail_company_4027,4027,,,CH,10/10/2018,12/10/2018,https://www.wascosa.ch
rail_company_4028,4028,,,CH,10/10/2018,12/10/2018,https://www.cica.ch
rail_company_4029,4029,,,CH,10/10/2018,12/10/2018,https://www.disinc.com
rail_company_4030,4030,,,CH,10/10/2018,12/10/2018,https://www.deltarail.de
rail_company_4031,4031,,,CH,10/10/2018,12/10/2018,https://www.furrerfrey.ch
rail_company_4032,4032,,,CH,10/10/2018,12/10/2018,https://www.hastag.ch
rail_company_4033,4033,,,CH,10/10/2018,12/10/2018,https://www.holcim.ch
rail_company_4034,4034,,,CH,10/10/2018,12/10/2018,https://www.hupac.ch
rail_company_4035,4035,,,CH,10/10/2018,12/10/2018,
rail_company_4036,4036,,,CH,10/10/2018,12/10/2018,https://www.lonza.com
rail_company_4037,4037,,,CH,10/10/2018,12/10/2018,https://www.makies.ch
rail_company_4038,4038,,,CH,10/10/2018,12/10/2018,https://www.martiagh.ch
rail_company_4039,4039,,,CH,10/10/2018,12/10/2018,https://www.mitrag.ch
rail_company_4040,4040,,,CH,10/10/2018,12/10/2018,https://www.novatrans.eu
rail_company_4041,4041,,,CH,10/10/2018,12/10/2018,https://www.osterwalder-sg.ch
rail_company_4042,4042,,,CH,10/10/2018,12/10/2018,https://www.osterwalder.ch
rail_company_4043,4043,,,CH,10/10/2018,12/10/2018,https://www.post.ch
rail_company_4044,4044,,,CH,10/10/2018,12/10/2018,https://www.ralpin.com
rail_company_4045,4045,,,CH,10/10/2018,12/10/2018,https://www.rheincargo.com
rail_company_4046,4046,,,CH,10/10/2018,12/10/2018,https://www.sea-invest.com
rail_company_4047,4047,,,CH,10/10/2018,12/10/2018,https://www.speno.ch
rail_company_4048,4048,,,CH,10/10/2018,12/10/2018,
rail_company_4050,4050,,,CH,10/10/2018,12/10/2018,https://www.thommen-furler.ch
rail_company_4051,4051,,,CH,10/10/2018,12/10/2018,https://www.transgaz.ch
rail_company_4052,4052,,,CH,10/10/2018,12/10/2018,https://www.transwaggon.com
rail_company_4053,4053,,,CH,10/10/2018,12/10/2018,
rail_company_4054,4054,,,CH,10/10/2018,12/10/2018,https://www.vtg.com
rail_company_4055,4055,,,CH,10/10/2018,12/10/2018,https://www.wascosa.ch
rail_company_4056,4056,,,CH,10/10/2018,12/10/2018,https://www.weiacherkies.ch
rail_company_4057,4057,,,CZ,10/10/2018,12/10/2018,https://www.agc-glass.eu
rail_company_4058,4058,,,CZ,10/10/2018,12/10/2018,https://www.awt.eu
rail_company_4059,4059,,,CZ,10/10/2018,12/10/2018,https://www.cement.cz
rail_company_4060,4060,,,CZ,10/10/2018,12/10/2018,https://www.cement.cz
rail_company_4061,4061,,,CZ,10/10/2018,12/10/2018,https://www.heidelbergcement.cz
rail_company_4062,4062,,,CZ,10/10/2018,12/10/2018,https://www.deza.cz
rail_company_4063,4063,,,CZ,10/10/2018,12/10/2018,
rail_company_4064,4064,,,CZ,10/10/2018,12/10/2018,
rail_company_4065,4065,,,CZ,10/10/2018,12/10/2018,https://www.dscht.cz
rail_company_4066,4066,,,CZ,10/10/2018,12/10/2018,www.felbermayr.cc
rail_company_4067,4067,,,CZ,10/10/2018,12/10/2018,https://www.ids-olomouc.cz
rail_company_4068,4068,,,CZ,10/10/2018,12/10/2018,https://www.interfracht.cz
rail_company_4069,4069,,,CZ,10/10/2018,12/10/2018,https://www.prochemie.cz
rail_company_4070,4070,,,CZ,10/10/2018,12/10/2018,
rail_company_4071,4071,,,CZ,10/10/2018,12/10/2018,https://www.kotouc.cz
rail_company_4072,4072,,,CZ,10/10/2018,12/10/2018,https://www.kvk.cz
rail_company_4073,4073,,,CZ,,,
rail_company_4074,4074,,,CZ,10/10/2018,12/10/2018,https://www.linde-gas.com
rail_company_4075,4075,,,CZ,10/10/2018,12/10/2018,https://www.railco.eu
rail_company_4076,4076,,,CZ,10/10/2018,12/10/2018,
rail_company_4077,4077,,,CZ,10/10/2018,12/10/2018,https://www.rykoplus.cz
rail_company_4078,4078,,,CZ,10/10/2018,12/10/2018,https://www.skanska.com
rail_company_4079,4079,,,CZ,10/10/2018,12/10/2018,https://www.skoda-auto.com
rail_company_4080,4080,,,CZ,10/10/2018,12/10/2018,https://www.spolchemie.cz.
rail_company_4081,4081,,,CZ,10/10/2018,12/10/2018,https://www.spolchemie.cz
rail_company_4082,4082,,,CZ,10/10/2018,12/10/2018,https://www.vitkovicesteel.com
rail_company_4083,4083,,,CZ,10/10/2018,12/10/2018,https://www.treibacher.com
rail_company_4084,4084,,,CZ,10/10/2018,12/10/2018,https://www.vks.cz
rail_company_4085,4085,,,CZ,10/10/2018,12/10/2018,https://www.zxbenet.cz
rail_company_4086,4086,,,DE,10/10/2018,12/10/2018,https://www.alzchem.com/
rail_company_4087,4087,,,DE,10/10/2018,12/10/2018,https://www.aers-rail-services.de
rail_company_4088,4088,,,DE,10/10/2018,12/10/2018,https://www.ahg-industry.com
rail_company_4089,4089,,,DE,10/10/2018,12/10/2018,
rail_company_4090,4090,,,DE,10/10/2018,12/10/2018,https://www.aixrail.de
rail_company_4091,4091,,,DE,10/10/2018,12/10/2018,https://www.airliquide.com
rail_company_4092,4092,,,DE,10/10/2018,12/10/2018,https://www.die-avg.com
rail_company_4093,4093,,,DE,10/10/2018,12/10/2018,https://www.aretz.net
rail_company_4094,4094,,,DE,10/10/2018,12/10/2018,https://www.ars-altmann.de
rail_company_4095,4095,,,DE,10/10/2018,12/10/2018,https://www.dbcargo.com/rail-deutschland-logistics-de
rail_company_4096,4096,,,DE,10/10/2018,12/10/2018,https://www.audi.de
rail_company_4097,4097,,,DE,10/10/2018,12/10/2018,https://www.bv-lokwerkstatt.com
rail_company_4098,4098,,,DE,10/10/2018,12/10/2018,https://www.basf.de
rail_company_4099,4099,,,DE,10/10/2018,12/10/2018,https://www.bbl-logistik.de
rail_company_4100,4100,,,DE,10/10/2018,12/10/2018,https://www.blg-autorail.de
rail_company_4101,4101,,,DE,10/10/2018,12/10/2018,
rail_company_4102,4102,,,DE,10/10/2018,12/10/2018,https://www.wiebe.de
rail_company_4103,4103,,,DE,10/10/2018,12/10/2018,https://www.bocholter-eisenbahn.de
rail_company_4104,4104,,,DE,10/10/2018,12/10/2018,https://www.bahnen-monheim.de
rail_company_4105,4105,,,DE,10/10/2018,12/10/2018,https://www.bug-ag.de
rail_company_4106,4106,,,DE,10/10/2018,12/10/2018,
rail_company_4107,4107,,,DE,10/10/2018,12/10/2018,
rail_company_4108,4108,,,DE,10/10/2018,12/10/2018,https://www.cargobeamer.de
rail_company_4109,4109,,,DE,10/10/2018,12/10/2018,http://www.centralbahn.de
rail_company_4110,4110,,,DE,10/10/2018,12/10/2018,https://www.cc-l.eu
rail_company_4111,4111,,,DE,10/10/2018,12/10/2018,https://www.lanxess.com
rail_company_4112,4112,,,DE,10/10/2018,12/10/2018,https://www.chemie-kelheim.de
rail_company_4113,4113,,,DE,10/10/2018,12/10/2018,https://www.bahnbaugruppe.de
rail_company_4114,4114,,,DE,10/10/2018,12/10/2018,https://www.dbcargo.com/rail-deutschland-automotive-de/start
rail_company_4115,4115,,,DE,10/10/2018,12/10/2018,https://www.nieten.dbcargo.com
rail_company_4116,4116,,,DE,10/10/2018,12/10/2018,https://www.corporate.evonik.com
rail_company_4117,4117,,,DE,10/10/2018,12/10/2018,https://www.dillinger.de
rail_company_4118,4118,,,DE,10/10/2018,12/10/2018,https://www.dhe-reisen.de
rail_company_4119,4119,,,DE,10/10/2018,12/10/2018,https://www.die-lei-gleisbau.de
rail_company_4120,4120,,,DE,10/10/2018,12/10/2018,https://www.duisport-rail.de
rail_company_4121,4121,,,DE,10/10/2018,12/10/2018,https://www.drachengas.de
rail_company_4122,4122,,,DE,10/10/2018,12/10/2018,https://www.dud-eisenbahn.de
rail_company_4123,4123,,,DE,10/10/2018,12/10/2018,https://www.dhl.com
rail_company_4124,4124,,,DE,10/10/2018,12/10/2018,https://www.eeb-online.de
rail_company_4125,4125,,,DE,10/10/2018,12/10/2018,https://www.egoo-bahn.de
rail_company_4126,4126,,,DE,10/10/2018,12/10/2018,https://www.erfurter-bahn.de/
rail_company_4127,4127,,,DE,10/10/2018,12/10/2018,https://www.strabag-rail.com/
rail_company_4128,4128,,,DE,10/10/2018,12/10/2018,https://www.elba-logistik.de
rail_company_4129,4129,,,DE,10/10/2018,12/10/2018,https://www.enviloc.eu
rail_company_4130,4130,,,DE,10/10/2018,12/10/2018,https://www.eurailpool.com
rail_company_4131,4131,,,DE,10/10/2018,12/10/2018,https://www.rail.eiffage-infra.de
rail_company_4132,4132,,,DE,10/10/2018,12/10/2018,https://www.ermewa.com/
rail_company_4133,4133,,,DE,10/10/2018,12/10/2018,https://www.ermewa.de
rail_company_4135,4135,,,DE,10/10/2018,12/10/2018,
rail_company_4136,4136,,,DE,10/10/2018,12/10/2018,https://www.feldbinder.com
rail_company_4137,4137,FVD,FVD - Fahrzeug-Vermietung Duisburg GmbH,DE,10/10/2018,12/10/2018,
rail_company_4138,4138,FWGS,FELS-Werke GmbH,DE,10/10/2018,12/10/2018,https://www.fels.de
rail_company_4139,4139,GATXD,GATX Rail Germany GmbH,DE,10/10/2018,12/10/2018,https://www.gatx.eu
rail_company_4140,4140,GBM,GBM Wiebe Gleisbaumaschinen GmbH,DE,10/10/2018,12/10/2018,https://www.gbm.wiebe.de
rail_company_4141,4141,HBAU,Hartung Bau,DE,10/10/2018,12/10/2018,https://www.hartung-bau.de
rail_company_4142,4142,HBB,Hansebahn Bremen GmbH,DE,10/10/2018,12/10/2018,
rail_company_4143,4143,HENK,Henkel AG & CO. KGaA,DE,10/10/2018,12/10/2018,https://www.henkel.com
rail_company_4144,4144,HFM,HFM Managementgesellschaft mbH,DE,10/10/2018,12/10/2018,https://www.hfm-frankfurt.de
rail_company_4145,4145,HFW,H.F. Wiebe GmbH + Co.KG,DE,10/10/2018,12/10/2018,https://www.wiebe.de
rail_company_4146,4146,HGB,Hessische Güterbahn GmbH,DE,10/10/2018,12/10/2018,https://www.hessische-gueterbahn.de
rail_company_4147,4147,HHPI,Heavy Haul Power International,DE,10/10/2018,12/10/2018,https://www.hhpi.de
rail_company_4148,4148,HMED,Heinrichsmeyer Eisenbahndienstleistungen UB,DE,10/10/2018,12/10/2018,https://www.heinrichsmeyer.com
rail_company_4149,4149,HRS,Hamburger Rail Service GmbH & Co.KG,DE,10/10/2018,12/10/2018,
rail_company_4150,4150,HTB,Hörseltalbahn GmbH,DE,10/10/2018,12/10/2018,https://www.hoerseltalbahn.de
rail_company_4151,4151,HUHL,Hermann UHL e.K.,DE,10/10/2018,12/10/2018,https://www.uhl.de
rail_company_4152,4152,HWV,Hamburger Waggonvermietung GmbH,DE,10/10/2018,12/10/2018,
rail_company_4153,4153,HZL,HzL Hohenzollerische Landesbahn AG,DE,10/10/2018,12/10/2018,https://www.hzl-online.de
rail_company_4154,4154,IGB,IGB Industriebahn-Gesellschaft mbH,DE,10/10/2018,12/10/2018,
rail_company_4155,4155,ILM,Ilmebahn GmbH,DE,10/10/2018,12/10/2018,https://www.ilmebahn.de
rail_company_4156,4156,ITB,ITB Industrietransportgesellschaft mbH Brandenburg,DE,10/10/2018,12/10/2018,https://www.villmann-gruppe.de/itb.htm
rail_company_4157,4157,ITLC,ITL Cargo GmbH,DE,10/10/2018,12/10/2018,https://www.itlcargo.de
rail_company_4158,4158,JJLG,J.M. Lauff GmbH,DE,10/10/2018,12/10/2018,
rail_company_4159,4159,JK,Johannes Klinger GmbH und Co KG,DE,10/10/2018,12/10/2018,https://www.klingerkg.de
rail_company_4160,4160,JWB,Jade-Weser-Bahn GmbH,DE,10/10/2018,12/10/2018,https://www.jade-weser-bahn.de
rail_company_4161,4161,KAF,KAF Falkenhahn Bau AG,DE,10/10/2018,12/10/2018,https://www.falkenhahn.de
rail_company_4162,4162,KCL,KUBE CON logistics GmbH,DE,10/10/2018,12/10/2018,https://www.kubecon.com
rail_company_4163,4163,KHTUG,KHT Know How Transfer U.G.,DE,10/10/2018,12/10/2018,https://www.kht-erlangen.de
rail_company_4164,4164,KOMBI,Kombiverkehr GmbH und Co. KG,DE,10/10/2018,12/10/2018,https://www.kombiverkehr.de
rail_company_4165,4165,KRODE,Kronospan GmbH,DE,10/10/2018,12/10/2018,https://www.kronospan-express.com
rail_company_4166,4166,KSV,Kompetenz für Schienengebundene Verkehre GmbH,DE,10/10/2018,12/10/2018,https://www.ksv-europe.de
rail_company_4167,4167,KSW,KSW Kreisbahn Siegen-Wittgenstein GmbH,DE,10/10/2018,12/10/2018,https://www.siegener-kreisbahn.de
rail_company_4168,4168,LANGE,Lange & Co. GmbH,DE,10/10/2018,12/10/2018,https://www.langegas.com
rail_company_4169,4169,LBHN,L. Brüggemann KG,DE,10/10/2018,12/10/2018,https://www.brueggemann.com
rail_company_4170,4170,SBL,Schweerbau Logistik GmbH,DE,10/10/2018,12/10/2018,https://www.schweerbau-logistik.de/
rail_company_4171,4171,LOG,Vossloh Logistics GmbH,DE,10/10/2018,12/10/2018,https://www.vossloh.com
rail_company_4172,4172,LTH,LTH Railservice GmbH,DE,10/10/2018,12/10/2018,https://www.lth-gruppe.de
rail_company_4173,4173,LWC,LWC Lappwaldbahn Cargo GmbH,DE,10/10/2018,12/10/2018,
rail_company_4174,4174,LWS,LWS Lappwaldbahn Service GmbH,DE,10/10/2018,12/10/2018,
rail_company_4175,4175,MB,Mansfelder Bergwerksbahn e.V.,DE,10/10/2018,12/10/2018,https://www.bergwerksbahn.de
rail_company_4176,4176,MEV DE,MEV Eisenbahn-Verkehrsgesellschaft mbH,DE,10/10/2018,12/10/2018,www.m-e-v.de
rail_company_4177,4177,MKB,Mindener Kreisbahnen GmbH,DE,10/10/2018,12/10/2018,https://www.mkb.de
rail_company_4178,4178,MOS,Mosolf Automotive Railway GmbH (MAR),DE,10/10/2018,12/10/2018,https://www.mosolf.com
rail_company_4179,4179,MVG,Märkische Eisenbahngesellschaft mbH,DE,10/10/2018,12/10/2018,https://www.mvg-online.de
rail_company_4180,4180,NCS,DAHER PROJECTS GmbH,DE,10/10/2018,12/10/2018,
rail_company_4181,4181,NEG,Norddeutsche Eisenbahn Niebüll GmbH,DE,10/10/2018,12/10/2018,https://www.neg-niebuell.de
rail_company_4182,4182,NGE,Nordliner Gesellschaft für Eisenbahnverkehr mbH,DE,10/10/2018,12/10/2018,
rail_company_4183,4183,NIAG,Niederrheinische Verkehrsbetriebe Aktiengesellschaft NIAG,DE,10/10/2018,12/10/2018,https://www.niag-online.de
rail_company_4184,4184,NRS,Nordic Rail Service GmbH,DE,10/10/2018,12/10/2018,https://www.nordic-rail-service.de
rail_company_4185,4185,OHE,Osthannoversche Eisenbahnen AG,DE,10/10/2018,12/10/2018,https://www.ohe-transport.de
rail_company_4186,4186,ORME,On Rail - Gesellschaft für Eisenbahnausrüstung und Zubehör,,,,
rail_company_4187,4187,ORWU,On Rail Gesellschaft für Vermietung und Verwaltung,DE,10/10/2018,12/10/2018,https://www.orv-moers.de
rail_company_4188,4188,OVEG,Ostbayerische Verwertungs und Energieerzeugungs Gmbh,,,,
rail_company_4189,4189,PCMH,PETROCHEM Mineralöl- Handels Gmbh,DE,10/10/2018,12/10/2018,https://www.petrochem.de
rail_company_4190,4190,,,DE,10/10/2018,12/10/2018,https://www.pressnitztalbahn.com
rail_company_4191,4191,RADVE,RailAdventure GmbH,DE,10/10/2018,12/10/2018,https://www.railadventure.de
rail_company_4192,4192,RAN,Railservice Alexander Neubauer,DE,10/10/2018,12/10/2018,https://www.r-an.net
rail_company_4193,4193,REB,Rekers Betonwerk GmbH & Co. KG,DE,10/10/2018,12/10/2018,https://www.rekers-beton.de
rail_company_4194,4194,ROGESA,ROGESA,DE,10/10/2018,12/10/2018,https://www.rogesa.de
rail_company_4195,4195,RTLOG,Rail Time Logistics GmbH,DE,10/10/2018,12/10/2018,https://www.railtime-logistics.com
rail_company_4196,4196,RWLG,Rockwood Lithium GmbH,DE,10/10/2018,12/10/2018,
rail_company_4197,4197,SBAU,Schweerbau GmbH & Co.KG,DE,10/10/2018,12/10/2018,https://www.schweerbau.de
rail_company_4198,4198,SCKL,Schröder und Klaus GmbH und Co. KG,DE,10/10/2018,12/10/2018,
rail_company_4199,4199,SESAF,SES Aus- und Fortbildung e.K.,DE,10/10/2018,12/10/2018,https://www.ses-bahn.de
rail_company_4200,4200,SFH,Schienenfahrzeuge Export-Import Handelsgesellschaft mbH -,,,,
rail_company_4201,4201,SGL,SGL-Schienen Gueter Logistik GmbH,DE,10/10/2018,12/10/2018,https://www.sgl-net.de
rail_company_4202,4202,SKLUS,SKL Umschlageservice,DE,10/10/2018,12/10/2018,https://www.skl-umschlagservice.de
rail_company_4203,4203,SOEG,Sächsisch-Oberlausitzer Eisenbahngesellschaft mbH,DE,10/10/2018,12/10/2018,https://www.soeg-zittau.de
rail_company_4204,4204,STARK,Starkenberger Güterlogistik GmbH,DE,10/10/2018,12/10/2018,
rail_company_4206,4206,SWEG,SWEG Südwestdeutsche Landesverkehrs-GmbH,DE,10/10/2018,12/10/2018,https://www.sweg.de
rail_company_4207,4207,SWT,Eisenbahnverkehrsunternehmen Stahlwerk Thüringen,DE,10/10/2018,12/10/2018,https://www.stahlwerk-thueringen.de
rail_company_4208,4208,TRG,TRIANGULA Logistik GmbH,DE,10/10/2018,12/10/2018,https://www.triangula.de
rail_company_4209,4209,TTGGE,Tyczka Gase GmbH,DE,10/10/2018,12/10/2018,https://www.tyczka.de
rail_company_4210,4210,TWA DE,TRANSWAGGON GmbH,DE,10/10/2018,12/10/2018,https://www.transwaggon.com
rail_company_4211,4211,UEF,UEF Eisenbahn-Verkehrsgesellschaft mbH,DE,10/10/2018,12/10/2018,https://www.uef-dampf.de
rail_company_4212,4212,VGH,Verkehrsbetriebe Grafschaft Hoya GmbH,DE,10/10/2018,12/10/2018,https://www.verden.de/wirtschaft/verden-walsroder
rail_company_4214,4214,VRSD,Vossloh Rail Services Deutschland  GmbH,DE,10/10/2018,12/10/2018,https://www.vossloh-rail-services.com
rail_company_4215,4215,VRCK,Voestalpine Track Solutions Königsborn GmbH,DE,10/10/2018,12/10/2018,https://www.voestalpine.com/track-solutions-konigsborn
rail_company_4216,4216,VTG,VTG Rail Europe GmbH,DE,10/10/2018,12/10/2018,https://www.vtg.de
rail_company_4217,4217,VTGD,VTG Aktiengesellschaft,DE,10/10/2018,12/10/2018,https://www.vtg.de
rail_company_4218,4218,VWE,VERDEN-WALSRODER EISENBAHN GmbH,DE,10/10/2018,12/10/2018,
rail_company_4219,4219,WFG,Wittfeld GmbH,DE,10/10/2018,12/10/2018,https://www.wittfeld.eiffage-infra.de
rail_company_4220,4220,WHE,Wanne-Herner Eisenbahn und Hafen GmbH,DE,10/10/2018,12/10/2018,https://www.whe.de
rail_company_4221,4221,WIDE,RPM Wiebe & Swietelsky GmbH & Co. KG,DE,10/10/2018,12/10/2018,https://www.wiebe.de
rail_company_4222,4222,JMRM,JOSEF MEYER Rail Maintenance GmbH,DE,10/10/2018,12/10/2018,https://jmrm.de/
rail_company_4223,4223,WVZ,waggon24 GmbH,DE,10/10/2018,12/10/2018,https://www.waggon24.com
rail_company_4224,4224,WWL,Willke Logistik GmbH,DE,10/10/2018,12/10/2018,https://www.willke.com
rail_company_4225,4225,ZAS,Zweckverband Abfallverwertung Südostbayern (ZAS),DE,10/10/2018,12/10/2018,https://www.zas-burgkirchen.de
rail_company_4226,4226,ZAWCO,Zweckverband für Abfallwirtschaft in Nordwest-Oberfranken,DE,10/10/2018,12/10/2018,https://www.zaw-coburg.de
rail_company_4227,4227,ZBAU,Zürcher Bau GmbH,DE,10/10/2018,12/10/2018,https://www.zuercher.de
rail_company_4228,4228,ZPR,Zellstoff und Papierfabrik Rosenthal GmbH,DE,10/10/2018,12/10/2018,https://www.zpr.de
rail_company_4229,4229,ZVA,Zweckverband Abfallwirtschaft Stadt Erlangen - Landkreis,,,,
rail_company_4230,4230,CTVSA,Cementos Tudela Veguin S.A.,ES,10/10/2018,12/10/2018,https://www.cementostudelaveguin.com
rail_company_4231,4231,PCVSA,"Pecovasa Renfe Mercancias, Sociedad Mercantil Estatal, SA",ES,10/10/2018,12/10/2018,https://www.pecovasarenfe.com
rail_company_4232,4232,SEMAT,SOCIEDAD DE ESTUDIOS Y EXPLOTACION DE,,,,
rail_company_4233,4233,TRAMESA,TRANSPORTES MIXTOS ESPECIALES SA - TRAMESA,ES,10/10/2018,12/10/2018,https://www.tramesa.com
rail_company_4234,4234,VTGE,VTG Rail Europe GmbH-Sucursal en España,ES,10/10/2018,12/10/2018,https://www.vtg.com
rail_company_4235,4235,AMAL,Arcelor Atlantique et Lorraine,FR,10/10/2018,12/10/2018,https://www.arcelormittal.com
rail_company_4236,4236,ATRR,ATIR-RAIL GESTION,FR,10/10/2018,12/10/2018,https://www.atir-rail.com
rail_company_4237,4237,ACRE,ALSTOM Crespin SAS,FR,10/10/2018,12/10/2018,https://alstom.com/fr
rail_company_4238,4238,CALCIA,Ciments Calcia,FR,10/10/2018,12/10/2018,https://www.ciments-calcia.fr
rail_company_4239,4239,CARGILL,CARGILL France,FR,10/10/2018,12/10/2018,https://www.cargill.fr
rail_company_4240,4240,CFPM,CFPM chez ATIR-RAIL,FR,10/10/2018,12/10/2018,https://www.atir-rail.com
rail_company_4241,4241,CNA,COBRENA Achats,FR,10/10/2018,12/10/2018,https://www.triskalia.fr
rail_company_4242,4242,E-RAIL,E-RAIL,FR,10/10/2018,12/10/2018,
rail_company_4243,4243,ETMF,ETMF,FR,10/10/2018,12/10/2018,
rail_company_4244,4244,EVS,EVS,FR,10/10/2018,12/10/2018,https://www.vtg.com
rail_company_4245,4245,FIA,Ferrivia,FR,10/10/2018,12/10/2018,https://www.ferrivia.fr
rail_company_4246,4246,FRT,Ferrotract,FR,10/10/2018,12/10/2018,https://www.ferrotract.fr
rail_company_4247,4247,GATXF,GATX Rail France SAS,FR,10/10/2018,12/10/2018,https://www.gatx.eu
rail_company_4248,4248,CEVA FR,Ceva Logistics Ground & Rail France,FR,10/10/2018,12/10/2018,www.cevalogistics.com
rail_company_4249,4249,GEFCO SK,GEFCO Rail Slovakia s.r.o,FR,10/10/2018,12/10/2018,https://www.sk.gefco.net
rail_company_4250,4250,GMTP,Greenmodal Transport,FR,10/10/2018,12/10/2018,https://www.greenmodal.eu
rail_company_4251,4251,HOLFR,HOLCIM,FR,10/10/2018,12/10/2018,https://www.lafargeholcim.com
rail_company_4252,4252,MFI,MFI SA,FR,10/10/2018,12/10/2018,https://www.mfi-sa.com
rail_company_4253,4253,MOFR,MONFER France SA,FR,10/10/2018,12/10/2018,
rail_company_4254,4254,MSSA,MSSA,FR,10/10/2018,12/10/2018,https://www.metauxspeciaux.fr
rail_company_4255,4255,MXMU,Modalis SAS,FR,10/10/2018,12/10/2018,https://www.modalis.com
rail_company_4256,4256,NACCO,NACCO S.A.S.,FR,10/10/2018,12/10/2018,https://www.nacco.com
rail_company_4257,4257,,,FR,10/10/2018,12/10/2018,https://www.nacco.com
rail_company_4258,4258,,,FR,10/10/2018,12/10/2018,https://www.nacco.com
rail_company_4259,4259,,,FR,10/10/2018,12/10/2018,
rail_company_4260,4260,,,FR,10/10/2018,12/10/2018,
rail_company_4261,4261,,,FR,10/10/2018,12/10/2018,
rail_company_4262,4262,,,FR,10/10/2018,12/10/2018,https://www.pichenot-bouille.fr
rail_company_4263,4263,,,FR,10/10/2018,12/10/2018,https://www.rdt13.fr
rail_company_4264,4264,,,FR,10/10/2018,12/10/2018,https://www.royconcept.be
rail_company_4265,4265,,,FR,10/10/2018,12/10/2018,https://www.sggl.eu
rail_company_4266,4266,,,FR,10/10/2018,12/10/2018,https://www.pamline.fr
rail_company_4267,4267,,,FR,10/10/2018,12/10/2018,
rail_company_4268,4268,,,FR,10/10/2018,12/10/2018,https://www.soufflet.com
rail_company_4269,4269,,,FR,10/10/2018,12/10/2018,
rail_company_4270,4270,,,FR,10/10/2018,12/10/2018,https://www.stis.eu
rail_company_4271,4271,,,FR,10/10/2018,12/10/2018,https://www.stva.com
rail_company_4272,4272,,,FR,10/10/2018,12/10/2018,
rail_company_4273,4273,,,FR,10/10/2018,12/10/2018,https://www.areva.com
rail_company_4274,4274,,,FR,10/10/2018,12/10/2018,https://www.touaxrail.com
rail_company_4275,4275,,,FR,10/10/2018,12/10/2018,https://www.tpcf.fr
rail_company_4276,4276,,,FR,10/10/2018,12/10/2018,https://www.tso.fr
rail_company_4277,4277,,,FR,10/10/2018,12/10/2018,https://www.ciment-vicat.fr
rail_company_4278,4278,,,FR,10/10/2018,12/10/2018,https://www.viia.com
rail_company_4279,4279,,,FR,10/10/2018,12/10/2018,https://www.vtg.com
rail_company_4280,4280,,,GB,10/10/2018,12/10/2018,https://www.colasrail.co.uk
rail_company_4281,4281,,,GB,10/10/2018,12/10/2018,https://www.stva.com
rail_company_4282,4282,,,GB,10/10/2018,12/10/2018,https://www.vtg.com
rail_company_4283,4283,,,HR,10/10/2018,12/10/2018,https://www.fif.ba
rail_company_4284,4284,,,HU,10/10/2018,12/10/2018,https://www.agro-vagon-kft.cegteszt.eu
rail_company_4285,4285,,,HU,10/10/2018,12/10/2018,https://www.lindegas.hu
rail_company_4286,4286,,,HU,10/10/2018,12/10/2018,https://www.masped.hu
rail_company_4287,4287,,,HU,,,https://www.mmv.hu
rail_company_4288,4288,,,HU,10/10/2018,12/10/2018,https://www.mol.hu
rail_company_4289,4289,,,HU,10/10/2018,12/10/2018,https://www.pultrans.hu
rail_company_4290,4290,,,HU,,,https://www.zahony-port.hu
rail_company_4291,4291,,,IT,10/10/2018,12/10/2018,https://www.ambrogio.it
rail_company_4292,4292,,,IT,10/10/2018,12/10/2018,https://www.mercitaliaintermodal.it
rail_company_4293,4293,,,IT,10/10/2018,12/10/2018,https://www.fsitaliane.it
rail_company_4294,4294,,,IT,10/10/2018,12/10/2018,
rail_company_4295,4295,,,IT,10/10/2018,12/10/2018,https://www.isc.it
rail_company_4296,4296,,,IT,10/10/2018,12/10/2018,https://www.lotras.it
rail_company_4297,4297,,,IT,10/10/2018,12/10/2018,https://www.lotrafer.it
rail_company_4298,4298,,,IT,10/10/2018,12/10/2018,
rail_company_4299,4299,,,IT,10/10/2018,12/10/2018,
rail_company_4300,4300,,,IT,10/10/2018,12/10/2018,
rail_company_4301,4301,,,IT,10/10/2018,12/10/2018,https://www.grp-group.com
